model,abbrev,logloss,auc,False_Positive_Rate,True_Positive_Rate
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.161,0.686
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.161,0.686
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.161,0.686
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.161,0.686
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.161,0.686
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.162,0.694
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.163,0.694
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.164,0.698
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.165,0.698
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.165,0.698
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.165,0.7
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.165,0.7
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.166,0.704
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.167,0.704
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.167,0.704
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.167,0.706
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.168,0.708
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.178,0.72
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.179,0.722
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.179,0.722
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.18,0.722
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.181,0.722
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.181,0.722
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.181,0.722
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.184,0.73
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.185,0.73
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.185,0.73
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.185,0.73
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.186,0.73
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.186,0.732
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.186,0.732
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.186,0.734
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.186,0.734
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.187,0.736
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.188,0.738
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.19,0.74
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.19,0.74
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.19,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.191,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.191,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.191,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.192,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.193,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.193,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.193,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.194,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.194,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.194,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.194,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.194,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.195,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.195,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.195,0.742
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.196,0.744
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.196,0.744
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.197,0.744
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.198,0.746
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.198,0.746
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.198,0.746
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.198,0.746
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.198,0.748
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.2,0.748
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.203,0.752
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.203,0.752
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.203,0.752
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.205,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.205,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.205,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.206,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.206,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.206,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.206,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.207,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.207,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.209,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.209,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.21,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.21,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.211,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.211,0.76
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.214,0.764
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.214,0.766
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.215,0.766
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.215,0.766
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.215,0.766
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.216,0.766
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.217,0.768
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.218,0.768
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.218,0.768
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.218,0.768
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.219,0.768
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.225,0.776
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.225,0.776
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.226,0.776
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.226,0.776
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.226,0.78
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.227,0.78
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.239,0.794
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.24,0.796
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.24,0.796
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.24,0.796
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.24,0.796
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.241,0.796
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.241,0.796
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.241,0.796
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.242,0.796
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.242,0.796
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.242,0.796
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.243,0.798
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.243,0.798
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.243,0.798
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.243,0.8
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.245,0.8
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.245,0.8
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.246,0.806
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.247,0.808
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.248,0.81
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.249,0.81
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.249,0.812
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.249,0.812
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.25,0.816
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.251,0.816
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.251,0.816
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.251,0.816
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.251,0.816
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.251,0.816
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.252,0.816
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.252,0.816
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.252,0.818
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.257,0.826
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.257,0.826
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.258,0.826
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.258,0.826
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.258,0.826
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.259,0.828
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.259,0.828
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.259,0.828
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.26,0.828
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.26,0.83
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.26,0.83
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.26,0.83
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.26,0.832
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.261,0.832
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.262,0.832
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.263,0.832
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.264,0.836
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.264,0.836
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.268,0.844
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.268,0.844
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.269,0.844
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.269,0.844
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.269,0.844
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.269,0.844
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.282,0.846
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.283,0.848
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.283,0.848
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.283,0.848
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.283,0.848
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.283,0.848
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.283,0.848
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.286,0.848
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.286,0.85
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.289,0.854
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.292,0.854
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.293,0.854
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.293,0.854
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.294,0.854
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.294,0.854
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.294,0.854
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.296,0.854
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.296,0.856
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.296,0.856
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.296,0.856
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.302,0.858
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.314,0.86
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.314,0.86
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.315,0.862
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.315,0.862
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.319,0.862
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.319,0.862
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.323,0.864
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.333,0.866
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.335,0.866
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.335,0.866
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.336,0.866
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.472,0.902
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.49,0.904
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.492,0.906
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.508,0.908
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.508,0.908
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.508,0.908
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.515,0.908
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.516,0.908
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.522,0.912
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.524,0.912
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.525,0.914
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.525,0.914
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.531,0.916
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.532,0.916
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.533,0.916
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.533,0.916
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.588,0.94
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.591,0.942
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.592,0.942
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.592,0.942
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.594,0.942
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.594,0.942
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.596,0.942
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.606,0.942
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.615,0.944
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.648,0.954
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.65,0.958
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.653,0.958
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.653,0.958
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.779,0.97
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.795,0.97
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.798,0.97
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.808,0.972
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.808,0.972
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.832,0.976
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.841,0.98
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.873,0.984
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.879,0.986
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.882,0.986
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.886,0.986
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.891,0.988
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.946,0.998
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.956,0.998
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.956,0.998
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.956,0.998
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.96,0.998
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.964,0.998
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.99,0.998
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,0.995,0.998
Random Forest and Logistic Regression,RF + LR,0.1173287517923865,0.8392542338298306,1.0,1.0
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.0,0.0
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.0,0.0
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.0,0.0
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.001,0.0
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.001,0.0
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.001,0.0
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.001,0.0
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.001,0.0
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.002,0.0
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.002,0.002
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.002,0.002
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.002,0.004
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.002,0.008
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.002,0.014
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.002,0.014
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.003,0.016
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.004,0.024
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.006,0.05
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.006,0.052
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.006,0.056
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.006,0.058
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.007,0.058
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.007,0.06
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.007,0.06
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.008,0.07
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.009,0.08
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.009,0.08
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.009,0.086
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.01,0.088
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.01,0.09
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.011,0.094
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.015,0.15
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.015,0.15
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.015,0.152
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.018,0.166
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.018,0.166
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.019,0.168
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.02,0.168
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.02,0.17
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.023,0.216
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.023,0.216
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.026,0.236
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.027,0.25
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.027,0.252
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.028,0.26
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.028,0.26
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.028,0.26
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.029,0.276
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.03,0.276
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.03,0.276
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.036,0.314
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.039,0.326
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.041,0.346
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.043,0.35
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.044,0.356
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.046,0.36
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.047,0.364
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.047,0.366
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.047,0.366
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.054,0.414
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.054,0.414
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.075,0.51
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.076,0.51
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.078,0.512
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.079,0.516
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.082,0.516
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.084,0.52
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.086,0.528
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.094,0.56
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.114,0.614
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.116,0.618
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.132,0.666
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.179,0.726
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.193,0.758
Gradient Boosting Trees,GBT,0.11864165958006677,0.8610701217438618,0.195,0.76
